DEAL_ID;DATASET;TITLE;DIRECTION;LINE_TOTAL;DEAL_DURATION_DAYS;DESCRIPTION;COMMENTS;UNIQUE_PRODUCT_COUNT;DIRECTION_COUNT;DIRECTION_BREAKDOWN;COMPONENT_SUMMARY;MATERIALS;BUNDLE_KEY;SAMPLE_PRODUCTS
32998;offers;Открытка бумага Coctail белое золото с 2 сгибами 15Х21 см;Печатная;1605.4;7;Открытка бумага Coctail белое золото размер 15х21 см с печатью и 2 сгибами.  Срок изготовления 1-2 дня.;;2;1;Печатная: 100% (1605 руб);"Открытка 15х21 Печать 2 сгиб+лента 5-40 шт Печатная x20 = 1130 руб; Коктейль бум. Открытка Белое золото 15х21см 1 шт x20 = 475 руб";;5498|5694;Коктейль бум. Открытка Белое золото 15х21см 1 шт | Открытка 15х21 Печать 2 сгиб+лента 5-40 шт Печатная
47310;offers;Плакат в глянцевой серебро/золото рамке Nielsen;POS;1602;0;Фотоплакат глянцевый/матовый 1440 dpi в алюминиевой глянцевой серебро/золото настенной рамке. Профиль Нельсон 9 мм. Материал задней стенки - оргалит. Срок производства 7-10 дней.;;2;2;"POS: 87% (1392 руб); Печатная: 13% (210 руб)";"Рамка алюминиевая Nielsen 02 односторонняя для крепления к стене глянец серебро/ золото А4 x1 = 1392 руб; Фотоплакат 1440 dpi до 1 кв.м x0.1 = 210 руб";Алюминий;11026|8990;Рамка алюминиевая Nielsen 02 односторонняя для крепления к стене глянец серебро/ золото А4 | Фотоплакат 1440 dpi до 1 кв.м
47164;offers;Плакат в цветной рамке Click;POS;1588.4;0;Фотоплакат глянцевый/матовый 1440 dpi в алюминиевой цветной настенной рамке. Профиль 25 мм. Материал задней стенки - пластик. Срок производства 7-10 дней.;;2;2;"POS: 81% (1294 руб); Печатная: 19% (294 руб)";"Рамка Клик ПК-25 односторонняя настенная цветная 300х400 x1 = 1294 руб; Фотоплакат 1440 dpi 1-3 кв.м x0.15 = 294 руб";;10890|8992;Рамка Клик ПК-25 односторонняя настенная цветная 300х400 | Фотоплакат 1440 dpi 1-3 кв.м
32550;offers;Открытка бумага Coctail белый со сгибом 40х10 см;Печатная;1583.8;7;Открытка бумага Coctail белый размер 40х10 см с печатью и сгибом.  Срок изготовления 1-2 дня.;;2;1;Печатная: 100% (1584 руб);"Открытка 40х10 Печать 1 сгиб 5-40 шт Печатная x20 = 947 руб; Коктейль бум. Открытка Белый 40х10см 1 шт x20 = 637 руб";;5470|5646;Коктейль бум. Открытка Белый 40х10см 1 шт | Открытка 40х10 Печать 1 сгиб 5-40 шт Печатная
32530;offers;Открытка бумага Coctail белое золото со сгибом 40х10 см;Печатная;1580.6;7;Открытка бумага Coctail белое золото размер 40х10 см с печатью и сгибом.  Срок изготовления 1-2 дня.;;2;1;Печатная: 100% (1581 руб);"Открытка 40х10 Печать 1 сгиб 5-40 шт Печатная x20 = 947 руб; Коктейль бум. Открытка Белое золото 40х10см 1 шт x20 = 633 руб";;5470|5648;Коктейль бум. Открытка Белое золото 40х10см 1 шт | Открытка 40х10 Печать 1 сгиб 5-40 шт Печатная
47232;offers;Плакат в матовой серебристой рамке Click 30 мм;POS;1575.8;0;Фотоплакат глянцевый/матовый 1440 dpi в алюминиевой матовой серебристой настенной рамке. Профиль 30 мм. Материал задней стенки - пластик. Срок производства 7-10 дней.;;2;2;"POS: 80% (1261 руб); Печатная: 20% (315 руб)";"Рамка алюминиевая Клик ПК-30 односторонняя для крепления к стене матовое серебро А3 x1 = 1261 руб; Фотоплакат 1440 dpi до 1 кв.м x0.15 = 315 руб";Алюминий;11078|8990;Рамка алюминиевая Клик ПК-30 односторонняя для крепления к стене матовое серебро А3 | Фотоплакат 1440 dpi до 1 кв.м
28632;offers;Холст 60х60 см без лака студийная натяжка;Печатная;1563.6;1;Холст 60х60 см без лака со студийной натяжкой. 1440 dpi.;;2;2;"Цех: 54% (840 руб); Печатная: 46% (724 руб)";"Студийная натяжка на подрамник 0,2 - 0,4 м² за 1 шт Цех x1 = 840 руб; Холст без лака 1440 dpi до 1 кв.м x0.36 = 724 руб";;10654|9010;Холст без лака 1440 dpi до 1 кв.м | Студийная натяжка на подрамник 0,2 - 0,4 м² за 1 шт Цех
48388;offers;Брошюра А5 Hi-Kote 4 листа;Печатная;1556.4;5;Брошюра формата А5 (148х210 мм). Крепление скобами по длинной или короткой стороне. Обложка полуматовая, бумага Hi-Kote плотностью 180 гр/м2 с двухсторонней полноцветной лазерной печатью. Внутренний блок – 2 листа. Бумага Hi-Kote плотностью 105 гр/м2 с полноцветной двухсторонней печатью. Брошюры и каталоги позволяют выгодно подать информацию о товарах, услугах. Эта полиграфия может быть выполнена в виде: коммерческого предложения (товары, услуги), информационного проспекта, каталога продукции. Включая такой печатный продукт в комплектацию заказа, вы стимулируете клиента к дальнейшим покупкам, демонстрируете лучшие позиции ассортимента. Благодаря методу лазерной печати возможно изготовление брошюр в малых тиражах (от 1 шт.). Это выгодный вариант при проведении лимитированных распродаж, ограниченных по времени акций. Наши сотрудники ответят на возникшие вопросы, согласуют детали заказа и сроки его выполнения. Вы можете получить консультацию эксперта по телефону или заполнив форму обратной связи. Срок производства 1-3 рабочих дней.;;5;1;Печатная: 100% (1556 руб);"А4 Печать 4+4 5-40 шт Печатная x20 = 1061 руб; Брошюровка на 1 скобу 5-10 экз. до 3 мм Печатная x20 = 416 руб; Хайкот А4 бум. 180 гр. 1 шт Печатная x10 = 34 руб; Биговка 5-40 шт Печатная x20 = 30 руб; Хайкот А4 бум. 105 гр. 1 шт Печатная x10 = 16 руб";;4514|4628|4630|6076|9094;Биговка 5-40 шт Печатная | Брошюровка на 1 скобу 5-10 экз. до 3 мм Печатная | А4 Печать 4+4 5-40 шт Печатная | Хайкот А4 бум. 105 гр. 1 шт Печатная | Хайкот А4 бум. 180 гр. 1 шт Печатная
31632;offers;Календарь-домик;Печатная;1554.4;7;Брендированный настольный календарь домик. Календарь может стать элементом декора на рабочем столе, придавая индивидуальный стиль и создавая приятное рабочее окружение. Брендированные календари могут использоваться в качестве подарков или поощрений для клиентов, сотрудников или партнеров. Это создает положительное восприятие и укрепляет отношения с вашей аудиторией. Размер 210х118 мм. Бумага DNS плотностью 200 гр/м2. Срок производства 1-3 рабочих дней.;;4;1;Печатная: 100% (1554 руб);"Брошюровка на 1 скобу 10-50 экз. до 3 мм Печатная x40 = 768 руб; А4 Печать 4+0 5-40 шт Печатная x20 = 530 руб; НЕВИЯ А4 бум. 200 гр. 1 шт Печатная x20 = 144 руб; Биговка 41-120 шт Печатная x80 = 112 руб";;4516|6078|7900|9096;Биговка 41-120 шт Печатная | НЕВИЯ А4 бум. 200 гр. 1 шт Печатная | Брошюровка на 1 скобу 10-50 экз. до 3 мм Печатная | А4 Печать 4+0 5-40 шт Печатная
47272;offers;Плакат в цветной рамке Nielsen;POS;1554;0;Фотоплакат глянцевый/матовый 1440 dpi в алюминиевой цветной настенной рамке. Профиль Нельсон 9 мм. Материал задней стенки - оргалит. Срок производства 7-10 дней.;;2;2;"POS: 86% (1344 руб); Печатная: 14% (210 руб)";"Рамка алюминиевая Nielsen 02 односторонняя для крепления к стене цветная А4 x1 = 1344 руб; Фотоплакат 1440 dpi до 1 кв.м x0.1 = 210 руб";Алюминий;10954|8990;Рамка алюминиевая Nielsen 02 односторонняя для крепления к стене цветная А4 | Фотоплакат 1440 dpi до 1 кв.м
25814;offers;Листовка А5 стандарт 200 гр/м2 односторонняя;Печатная;1553;5;Листовка - это лист бумаги, который обычно используется для рекламы или распространения информации. Листовки часто распространяются на улицах, в магазинах, на мероприятиях или почтой, чтобы привлечь внимание целевой аудитории к какому-то продукту, услуге, событию или идее. Они могут содержать текст, изображения, графику и контактную информацию. Листовка формата А5 (14,8х21см), односторонняя лазерная полноцветная печать (4+0). Бумага матовая DNS плотностью 200 гр/м2. Срок производства 1-2 дня.;;2;1;Печатная: 100% (1553 руб);"А5 Печать 4+0 81-240 шт Печатная x100 = 1193 руб; НЕВИЯ А5 бум. 200 гр. 1 шт Печатная x100 = 360 руб";;4712|4800;А5 Печать 4+0 81-240 шт Печатная | НЕВИЯ А5 бум. 200 гр. 1 шт Печатная
27316;offers;Евроменю 100х210 мм с ламинацией;Печатная;1544;86;Евроменю (110х210 мм) с ламинацией 75 мкр. Бумага Hi-Kote плотностью 250 гр/м2.;;3;1;Печатная: 100% (1544 руб);"Флаер(21х10) Печать 4+4 1-3 дня 7-120 Печатная x50 = 884 руб; Флаер(21х10) Ламинация глянцевая 75мкр 61-180 шт Печатная x100 = 587 руб; Хайкот А6 Флаер(21х10) Бумага 230 гр. 1 шт Печатная x50 = 73 руб";;5078|5124|5196;Флаер(21х10) Ламинация глянцевая 75мкр 61-180 шт Печатная | Хайкот А6 Флаер(21х10) Бумага 230 гр. 1 шт Печатная | Флаер(21х10) Печать 4+4 1-3 дня 7-120 Печатная
28630;offers;Холст 50х70 см без лака студийная натяжка;Печатная;1543.5;1;Холст 50х70 см без лака со студийной натяжкой. 1440 dpi.;;2;2;"Цех: 54% (840 руб); Печатная: 46% (704 руб)";"Студийная натяжка на подрамник 0,2 - 0,4 м² за 1 шт Цех x1 = 840 руб; Холст без лака 1440 dpi до 1 кв.м x0.35 = 704 руб";;10654|9010;Холст без лака 1440 dpi до 1 кв.м | Студийная натяжка на подрамник 0,2 - 0,4 м² за 1 шт Цех
47178;offers;Плакат в матовой серебристой рамке с декоративным углом Click;POS;1542.2;0;Фотоплакат глянцевый/матовый 1440 dpi в алюминиевой матовой серебристой настенной рамке с декоративным углом. Декоративный угол: серебро/черное. Профиль 25 мм. Материал задней стенки - пластик. Срок производства 7-10 дней.;;2;2;"POS: 80% (1227 руб); Печатная: 20% (315 руб)";"Рамка алюминиевая Клик ПК-25 односторонняя с глянцевым углом для крепления к стене матовое серебро А3 x1 = 1227 руб; Фотоплакат 1440 dpi до 1 кв.м x0.15 = 315 руб";Алюминий;11042|8990;Рамка алюминиевая Клик ПК-25 односторонняя с глянцевым углом для крепления к стене матовое серебро А3 | Фотоплакат 1440 dpi до 1 кв.м
47200;offers;Плакат в матовой серебристой рамке Click;POS;1542.2;0;Фотоплакат глянцевый/матовый 1440 dpi в алюминиевой матовой серебристой настенной рамке. Профиль 25 мм. Материал задней стенки - пластик. Срок производства 7-10 дней.;;2;2;"POS: 80% (1227 руб); Печатная: 20% (315 руб)";"Рамка алюминиевая Клик ПК-25 односторонняя для крепления к стене матовое серебро А3 x1 = 1227 руб; Фотоплакат 1440 dpi до 1 кв.м x0.15 = 315 руб";Алюминий;11060|8990;Рамка алюминиевая Клик ПК-25 односторонняя для крепления к стене матовое серебро А3 | Фотоплакат 1440 dpi до 1 кв.м
27208;offers;Круговая бумажная этикетка 80х260 мм;Печатная;1541.05;0;"Самоклеящаяся круговая бумажная этикетка 80х260 мм. Качественные наклейки делают продукт узнаваемым, помогают выделиться на полке и доносят ключевую информацию. Самоклеящиеся этикетки на заказ из бумаги применяются для: пищевой продукции и напитков; косметики, бытовой химии; промышленной и складской маркировки. Формат 80х260 мм идеально подходит как этикетка на бутылку, обеспечивая плотное прилегание и аккуратный внешний вид упаковки. Мы выполняем печать наклеек для рекламных и промо-задач: бумажные и виниловые решения, наклейки для витрин и упаковки. При необходимости доступны прозрачные наклейки и другие материалы. Вы можете напечатать наклейки под конкретную акцию или бренд. Цифровая и лазерная печать - быстро, идеально для малых и средних тиражей. Производство стикеров и печать этикеток занимают всего 1–2 дня";;2;1;Печатная: 100% (1541 руб);"Печать самоклеящейся бумаги без резки лист 30х45 61-200 шт Печатная x17 = 1351 руб; Ручная резка стикеров на гильотине только квадратные и прямоугольные 51-100 мп Печатная x68 = 190 руб";;7262|7276;Печать самоклеящейся бумаги без резки лист 30х45 61-200 шт Печатная | Ручная резка стикеров на гильотине только квадратные и прямоугольные 51-100 мп Печатная
27148;offers;Бумажные самоклеящиеся квадратные стикеры 5х5 см;Печатная;1538.05;1;Яркие бумажные стикеры 5х5 см.  Мы создаем качественные самоклеящиеся стикеры, которые становятся эффективным инструментом маркетинга и коммуникации для вашего бизнеса.  Качественная печать наклеек на плотной самоклеящейся бумаге гарантирует, что ваше сообщение будет выглядеть достойно.  Производим стикеры, используя современную лазерную печать, которая гарантирует насыщенные цвета и четкую графику даже на небольшом формате. Срок производства 1-2 дня.;;2;1;Печатная: 100% (1538 руб);"Печать самоклеящейся бумаги без резки лист 30х45 2-20 шт Печатная x15 = 1258 руб; Ручная резка стикеров на гильотине только квадратные и прямоугольные 51-100 мп Печатная x100 = 280 руб";;7258|7276;Ручная резка стикеров на гильотине только квадратные и прямоугольные 51-100 мп Печатная | Печать самоклеящейся бумаги без резки лист 30х45 2-20 шт Печатная
47182;offers;Плакат в матовой серебристой рамке с декоративным углом Click;POS;1508.6;0;Фотоплакат глянцевый/матовый 1440 dpi в алюминиевой матовой серебристой настенной рамке с декоративным углом. Декоративный угол: серебро/черное. Профиль 25 мм. Материал задней стенки - пластик. Срок производства 7-10 дней.;;2;2;"POS: 79% (1194 руб); Печатная: 21% (315 руб)";"Рамка алюминиевая Клик ПК-25 односторонняя с глянцевым углом для крепления к стене матовое серебро 300х400 x1 = 1194 руб; Фотоплакат 1440 dpi до 1 кв.м x0.15 = 315 руб";Алюминий;11046|8990;Рамка алюминиевая Клик ПК-25 односторонняя с глянцевым углом для крепления к стене матовое серебро 300х400 | Фотоплакат 1440 dpi до 1 кв.м
47204;offers;Плакат в матовой серебристой рамке Click;POS;1508.6;0;Фотоплакат глянцевый/матовый 1440 dpi в алюминиевой матовой серебристой настенной рамке. Профиль 25 мм. Материал задней стенки - пластик. Срок производства 7-10 дней.;;2;2;"POS: 79% (1194 руб); Печатная: 21% (315 руб)";"Рамка алюминиевая Клик ПК-25 односторонняя для крепления к стене матовое серебро 300х400 x1 = 1194 руб; Фотоплакат 1440 dpi до 1 кв.м x0.15 = 315 руб";Алюминий;11064|8990;Рамка алюминиевая Клик ПК-25 односторонняя для крепления к стене матовое серебро 300х400 | Фотоплакат 1440 dpi до 1 кв.м
47292;offers;Плакат в матовой серебристой рамке Nielsen;POS;1506;0;Фотоплакат глянцевый/матовый 1440 dpi в алюминиевой матовой серебристой настенной рамке. Профиль Нельсон 9 мм. Материал задней стенки - оргалит. Срок производства 7-10 дней.;;2;2;"POS: 86% (1296 руб); Печатная: 14% (210 руб)";"Рамка алюминиевая Nielsen 02 односторонняя для крепления к стене матовое серебро А4 x1 = 1296 руб; Фотоплакат 1440 dpi до 1 кв.м x0.1 = 210 руб";Алюминий;10990|8990;Рамка алюминиевая Nielsen 02 односторонняя для крепления к стене матовое серебро А4 | Фотоплакат 1440 dpi до 1 кв.м
25806;offers;Листовка А5 стандарт 120 гр/м2 односторонняя;Печатная;1501;5;Листовка - это лист бумаги, который обычно используется для рекламы или распространения информации. Листовки часто распространяются на улицах, в магазинах, на мероприятиях или почтой, чтобы привлечь внимание целевой аудитории к какому-то продукту, услуге, событию или идее. Они могут содержать текст, изображения, графику и контактную информацию. Листовка формата А5 (14,8х21см), односторонняя лазерная полноцветная печать (4+0). Бумага матовая DNS плотностью 120 гр/м2. Срок производства 1-2 дня.;;2;1;Печатная: 100% (1501 руб);"А5 Печать 4+0 81-240 шт Печатная x100 = 1193 руб; НЕВИЯ А5 бум. 120 гр. 1 шт Печатная x100 = 308 руб";;4712|4796;А5 Печать 4+0 81-240 шт Печатная | НЕВИЯ А5 бум. 120 гр. 1 шт Печатная
34434;offers;Открытка бумага Verona белый лен с 2 сгибами 10Х21 см;Печатная;1455.4;7;Открытка бумага Verona белый лен размер 15х21 см с печатью и 2 сгибами.  Срок изготовления 1-2 дня.;;2;1;Печатная: 100% (1455 руб);"Открытка 15х21 Печать 2 сгиб 5-40 шт Печатная x20 = 770 руб; Верона бум. Открытка Лен белый 15х21см 1 шт x20 = 685 руб";;5484|5672;Верона бум. Открытка Лен белый 15х21см 1 шт | Открытка 15х21 Печать 2 сгиб 5-40 шт Печатная
25846;offers;Листовка А5 глянец 250 гр/м2 односторонняя;Печатная;1449;5;Листовка - это лист бумаги, который обычно используется для рекламы или распространения информации. Листовки часто распространяются на улицах, в магазинах, на мероприятиях или почтой, чтобы привлечь внимание целевой аудитории к какому-то продукту, услуге, событию или идее. Они могут содержать текст, изображения, графику и контактную информацию. Листовка формата А5 (14,8х21 см), односторонняя лазерная полноцветная печать (4+0). Бумага глянцевая LumiArt плотностью 250 гр/м2. Срок производства 1-2 дня;;2;1;Печатная: 100% (1449 руб);"А5 Печать 4+0 81-240 шт Печатная x100 = 1193 руб; Хайкот А5 бум. 270 гр. 1 шт Печатная x100 = 256 руб";;4712|4816;А5 Печать 4+0 81-240 шт Печатная | Хайкот А5 бум. 270 гр. 1 шт Печатная
48290;offers;Брошюра А5 DNS 8 листов;Печатная;1444.25;5;Брошюра формата А5 (148х210 мм). Крепление скобами по длинной или короткой стороне. Обложка матовая, бумага DNS плотностью 160 гр/м2 с двухсторонней полноцветной лазерной печатью. Внутренний блок – 6 листов. Бумага DNS плотностью 120 гр/м2 с полноцветной двухсторонней печатью.  Брошюры и каталоги позволяют выгодно подать информацию о товарах, услугах. Эта полиграфия может быть выполнена в виде: коммерческого предложения (товары, услуги), информационного проспекта, каталога продукции. Включая такой печатный продукт в комплектацию заказа, вы стимулируете клиента к дальнейшим покупкам, демонстрируете лучшие позиции ассортимента. Благодаря методу лазерной печати возможно изготовление брошюр в малых тиражах (от 1 шт.). Это выгодный вариант при проведении лимитированных распродаж, ограниченных по времени акций. Наши сотрудники ответят на возникшие вопросы, согласуют детали заказа и сроки его выполнения. Вы можете получить консультацию эксперта по телефону или заполнив форму обратной связи. Срок производства 1-3 рабочих дней.;;5;1;Печатная: 100% (1444 руб);"А4 Печать 4+4 5-40 шт Печатная x20 = 1061 руб; Брошюровка на 1 скобу 1-5 экз. до 3 мм Печатная x10 = 224 руб; НЕВИЯ А4 бум. 120 гр. 1 шт Печатная x15 = 92 руб; НЕВИЯ А4 бум. 160 гр. 1 шт Печатная x5 = 39 руб; Биговка 41-120 шт Печатная x20 = 28 руб";;4514|6074|7896|7898|9096;Брошюровка на 1 скобу 1-5 экз. до 3 мм Печатная | Биговка 41-120 шт Печатная | А4 Печать 4+4 5-40 шт Печатная | НЕВИЯ А4 бум. 120 гр. 1 шт Печатная | НЕВИЯ А4 бум. 160 гр. 1 шт Печатная
28622;offers;Холст 50х50 см лакированный студийная натяжка;Печатная;1440;0;Холст 50х50 см лакированный со студийной натяжкой. 1440 dpi.;;2;2;"Цех: 58% (840 руб); Печатная: 42% (600 руб)";"Студийная натяжка на подрамник 0,2 - 0,4 м² за 1 шт Цех x1 = 840 руб; Холст лакированный 1440 dpi до 1 кв.м x0.25 = 600 руб";;10654|9000;Холст лакированный 1440 dpi до 1 кв.м | Студийная натяжка на подрамник 0,2 - 0,4 м² за 1 шт Цех
29224;offers;Самоклейка интерьерная с глянцевой ламинацией;Сольвент;1440;0;Винил интерьерный 1 м2 цветная печать с глянцевой ламинацией.;;2;1;Сольвент: 100% (1440 руб);"Винил/Баннер интерьерная печать 1 кв.м x1 = 990 руб; Ламинация с накаткой для стандартной печати холодная глянцевая 1 кв.м x1 = 450 руб";Баннер, Винил;6288|9134;Ламинация с накаткой для стандартной печати холодная глянцевая 1 кв.м | Винил/Баннер интерьерная печать 1 кв.м
29226;offers;Самоклейка интерьерная с матовой ламинацией;Сольвент;1440;0;Винил интерьерный 1 м2 цветная печать с матовой ламинацией.;;2;1;Сольвент: 100% (1440 руб);"Винил/Баннер интерьерная печать 1 кв.м x1 = 990 руб; Ламинация с накаткой для стандартной печати холодная матовая 1 кв.м x1 = 450 руб";Баннер, Винил;6288|6348;Ламинация с накаткой для стандартной печати холодная матовая 1 кв.м | Винил/Баннер интерьерная печать 1 кв.м
21878;offers;Визитки матовые. Оперативная полиграфия.;Печатная;1435.2;7;Визитки двухсторонние 90х50мм, лазерная полноцветная печать. Бумага матовая DNS плотностью 250 гр/м2.  Визитки – один из основных методов представления контактной информации и информации о бизнесе. Если сомневаетесь в выборе типа визиток, способе печати или в дизайне, свяжитесь с нашим менеджером по номеру телефона или оставьте заявку для получения консультации. Срок производства 1-2 дня.;;2;1;Печатная: 100% (1435 руб);"Визитки Печать 4+4 1-3 дня 240 Печатная x240 = 1260 руб; НЕВИЯ бум. визитки 250 гр. 1 шт Печатная x240 = 175 руб";;5258|5350;Визитки Печать 4+4 1-3 дня 240 Печатная | НЕВИЯ бум. визитки 250 гр. 1 шт Печатная
30372;offers;Информационная табличка из композита  15х15 см (цветной фон+белая аппликация);Цех;1433.3;0;Информационная табличка из матового композита 15х15 см с цветной пленкой и белой аппликацией. Срок производства 1-2 дня.;;5;2;"Цех: 73% (1043 руб); Печатная: 27% (390 руб)";"Табличка аппликация 0,02-0,03 кв.м 1-3 шт Цех x0.0675 = 701 руб; Аппликация прорезка 10-30 мп Печатная x15 = 390 руб; Композит матовый до 1 кв.м x0.0675 = 247 руб; Оракал 641 цветная до 1 кв.м x0.08 = 58 руб; Оракал 641 белая/прозрачная до 1 кв.м x0.07 = 38 руб";Композит;6448|6888|7020|8596|8608;Композит матовый до 1 кв.м | Аппликация прорезка 10-30 мп Печатная | Табличка аппликация 0,02-0,03 кв.м 1-3 шт Цех | Оракал 641 цветная до 1 кв.м | Оракал 641 белая/прозрачная до 1 кв.м
48214;offers;Брошюра А4 DNS 4 листа;Печатная;1433.3;5;Брошюра формата А4 (297х210 мм). Крепление скобами по длинной или короткой стороне. Обложка матовая, бумага DNS плотностью 200 гр/м2 с двухсторонней полноцветной лазерной печатью. Внутренний блок – 2 листа. Бумага DNS плотностью 120 гр/м2 с полноцветной двухсторонней печатью.  Брошюры и каталоги позволяют выгодно подать информацию о товарах, услугах. Эта полиграфия может быть выполнена в виде: коммерческого предложения (товары, услуги), информационного проспекта, каталога продукции. Включая такой печатный продукт в комплектацию заказа, вы стимулируете клиента к дальнейшим покупкам, демонстрируете лучшие позиции ассортимента. Благодаря методу лазерной печати возможно изготовление брошюр в малых тиражах (от 1 шт.). Это выгодный вариант при проведении лимитированных распродаж, ограниченных по времени акций. Наши сотрудники ответят на возникшие вопросы, согласуют детали заказа и сроки его выполнения. Вы можете получить консультацию эксперта по телефону или заполнив форму обратной связи. Срок производства 1-3 рабочих дней.;;5;1;Печатная: 100% (1433 руб);"А3 Печать 4+4 2-20 шт 1-3 дня Печатная x10 = 1061 руб; Брошюровка на 1 скобу 1-5 экз. до 3 мм Печатная x10 = 224 руб; НЕВИЯ А3 бум. 200 гр. 1 шт Печатная x5 = 72 руб; НЕВИЯ А3 бум. 120 гр. 1 шт Печатная x5 = 62 руб; Биговка 5-40 шт Печатная x10 = 15 руб";;4300|6074|7838|7842|9094;А3 Печать 4+4 2-20 шт 1-3 дня Печатная | Брошюровка на 1 скобу 1-5 экз. до 3 мм Печатная | Биговка 5-40 шт Печатная | НЕВИЯ А3 бум. 200 гр. 1 шт Печатная | НЕВИЯ А3 бум. 120 гр. 1 шт Печатная
45354;offers;Блокнот А5 без клетки 30 листов на пластиковой пружине;Печатная;1431.2;0;Блокнот с печатью логотипа на обложке формата А5 (148х210 мм). Брошюровка пластиковой пружиной по длинной или короткой стороне. Обложка матовая, бумага плотностью 250 гр/м2 печать лазерная полноцветная односторонняя на лицевой стороне и подложке. Внутренний блок – 30 листов, бумага 80 гр/м2 без печати.  Брендированные блокноты - это удобные и полезные подарки, которые можно использовать как внутри компании, так и в качестве подарков клиентам или на мероприятиях. Срок производства 2-5 рабочих дней.;;4;1;Печатная: 100% (1431 руб);"Брошюровка на пласт пружину 5-10 экз. 4 - 8 мм Печатная x10 = 910 руб; А5 Печать 4+0 8-80 шт Печатная x20 = 265 руб; Снегурочка А5 80 гр. 1 шт Печатная x300 = 168 руб; НЕВИЯ А5 бум. 250 гр. 1 шт Печатная x20 = 88 руб";;11104|4708|4802|6126;Брошюровка на пласт пружину 5-10 экз. 4 - 8 мм Печатная | А5 Печать 4+0 8-80 шт Печатная | НЕВИЯ А5 бум. 250 гр. 1 шт Печатная | Снегурочка А5 80 гр. 1 шт Печатная
31768;offers;Информационная табличка из оргстекла  15х15 см (с бронзовой/медной аппликацией);Цех;1423.02;1;Информационная табличка из оргстекла 15х15 см с бронзовой/медной аппликацией. Срок производства 1-2 дня.;;4;2;"Цех: 73% (1033 руб); Печатная: 27% (390 руб)";"Табличка аппликация 0,02-0,03 кв.м 1-3 шт Цех x0.0675 = 701 руб; Аппликация прорезка 10-30 мп Печатная x15 = 390 руб; Оргстекло прозрачное3 до 1 кв.м x0.0675 = 279 руб; Оракал 641 бронза/медь до 1 кв.м x0.07 = 53 руб";Стекло;6448|6888|8620|9532;Оракал 641 бронза/медь до 1 кв.м | Оргстекло прозрачное3 до 1 кв.м | Аппликация прорезка 10-30 мп Печатная | Табличка аппликация 0,02-0,03 кв.м 1-3 шт Цех
31684;offers;Информационная табличка из оргстекла  15х15 см (с цветной аппликацией);Цех;1417.7;1;Информационная табличка из оргстекла 15х15 см с цветной аппликацией. Срок производства 1-2 дня.;;4;2;"Цех: 72% (1028 руб); Печатная: 28% (390 руб)";"Табличка аппликация 0,02-0,03 кв.м 1-3 шт Цех x0.0675 = 701 руб; Аппликация прорезка 10-30 мп Печатная x15 = 390 руб; Оргстекло прозрачное3 до 1 кв.м x0.0675 = 279 руб; Оракал 641 цветная 1-3 кв.м x0.07 = 48 руб";Стекло;6448|6888|8610|9532;Оракал 641 цветная 1-3 кв.м | Оргстекло прозрачное3 до 1 кв.м | Аппликация прорезка 10-30 мп Печатная | Табличка аппликация 0,02-0,03 кв.м 1-3 шт Цех
28556;offers;Холст 40х60 см лакированный студийная натяжка;Печатная;1416;0;Холст 40х60 см лакированный со студийной натяжкой. 1440 dpi.;;2;2;"Цех: 59% (840 руб); Печатная: 41% (576 руб)";"Студийная натяжка на подрамник 0,2 - 0,4 м² за 1 шт Цех x1 = 840 руб; Холст лакированный 1440 dpi до 1 кв.м x0.24 = 576 руб";;10654|9000;Холст лакированный 1440 dpi до 1 кв.м | Студийная натяжка на подрамник 0,2 - 0,4 м² за 1 шт Цех
25838;offers;Листовка А5 глянец 200 гр/м2 односторонняя;Печатная;1411;5;Листовка - это лист бумаги, который обычно используется для рекламы или распространения информации. Листовки часто распространяются на улицах, в магазинах, на мероприятиях или почтой, чтобы привлечь внимание целевой аудитории к какому-то продукту, услуге, событию или идее. Они могут содержать текст, изображения, графику и контактную информацию. Листовка формата А5 (14,8х21 см), односторонняя лазерная полноцветная печать (4+0). Бумага глянцевая LumiArt плотностью 200 гр/м2. Срок производства 1-2 дня.;;2;1;Печатная: 100% (1411 руб);"А5 Печать 4+0 81-240 шт Печатная x100 = 1193 руб; Хайкот А5 бум. 230 гр. 1 шт Печатная x100 = 218 руб";;4712|4814;А5 Печать 4+0 81-240 шт Печатная | Хайкот А5 бум. 230 гр. 1 шт Печатная
30424;offers;Информационная табличка из оргстекла  15х15 см (с белой аппликацией);Цех;1407.9;1;Информационная табличка из оргстекла 15х15 см с белой аппликацией. Срок производства 1-2 дня.;;4;2;"Цех: 72% (1018 руб); Печатная: 28% (390 руб)";"Табличка аппликация 0,02-0,03 кв.м 1-3 шт Цех x0.0675 = 701 руб; Аппликация прорезка 10-30 мп Печатная x15 = 390 руб; Оргстекло прозрачное3 до 1 кв.м x0.0675 = 279 руб; Оракал 641 белая/прозрачная до 1 кв.м x0.07 = 38 руб";Стекло;6448|6888|8596|9532;Оргстекло прозрачное3 до 1 кв.м | Аппликация прорезка 10-30 мп Печатная | Табличка аппликация 0,02-0,03 кв.м 1-3 шт Цех | Оракал 641 белая/прозрачная до 1 кв.м
